,Title,Published_date,Views,Likes,Comments,Month
6800,Wolf Hunting Tactics | National Geographic,2013-01-08,1949442,6090,810,Jan
6801,Carol Beckwith & Angela Fisher: Painted Bodies of Africa | Nat Geo Live,2013-01-08,823977,3303,218,Jan
6802,Whale Migration Marathon | Animal Winter Games,2013-01-04,122547,747,64,Jan
6803,Doomsday Prepper Tips: Sanitation | Doomsday Preppers,2013-01-03,46334,209,89,Jan
6804,Snowy Egret Tug-of-War | Animal Winter Games,2013-01-03,22518,190,65,Jan
6805,Ram Rumble | Animal Winter Games,2013-01-02,83421,579,67,Jan
6806,Lifting a Man with Helium Balloons? | I Didn't Know That,2013-01-01,3269155,18251,1265,Jan
6807,Mating Machines | Nat Geo Live,2012-12-31,29631,211,19,Dec
6808,Musk Ox vs. Wolves | National Geographic,2012-12-31,87203,630,61,Dec
6809,Beaver Genius | National Geographic,2012-12-28,154904,1407,123,Dec
6810,Snow Monkeys in Texas? | National Geographic,2012-12-27,64570,598,60,Dec
6811,Wicked Tuna - Season 2 Preview | Wicked Tuna,2012-12-27,128480,79,53,Dec
6812,Capturing the Cold | National Geographic,2012-12-26,9805,102,15,Dec
6813,Cesar Millan's Tips For a Happy Dog | National Geographic,2012-12-26,25427,224,41,Dec
6814,The Science Behind Ice Skating | I Didn't Know That,2012-12-25,144267,1118,113,Dec
6815,Penguin Parent Patrol | National Geographic,2012-12-24,700978,6652,261,Dec
6816,May Bsisu: The Arab Table | Nat Geo Live,2012-12-24,30817,218,81,Dec
6817,Meet the Bicycle Lizard | National Geographic,2012-12-21,688768,4237,418,Dec
6818,Newfound Writings Debunk Maya Doomsday | On Assignment,2012-12-20,146066,583,266,Dec
6819,Doomsday Prepper Tips: Lean-To | Doomsday Preppers,2012-12-20,46499,230,67,Dec
6820,Doomsday Prepper Tips: Can Stove | Doomsday Preppers,2012-12-20,65659,486,85,Dec
6821,Doomsday Prepper Tips: Charcoal | Doomsday Preppers,2012-12-20,82102,655,68,Dec
6822,"Maya ""Underworld"" Observatory Revealed | National Geographic",2012-12-20,40033,333,49,Dec
6823,Bottlenose Dolphin Gang Rumble | National Geographic,2012-12-19,54856,383,79,Dec
6824,Testing a Rally Car | I Didn't Know That,2012-12-18,186536,498,51,Dec
6825,Amazon Adventure—Documenting Life in Ecuador's Yasuní National Park | National Geographic,2012-12-17,104694,1238,60,Dec
6826,Is it Outer Space or Underwater? | National Geographic,2012-12-17,53305,614,172,Dec
6827,Bill Saturno: Adding Time to the Maya Clock | Nat Geo Live,2012-12-17,65653,797,103,Dec
6828,Cause an Uproar | National Geographic,2012-12-15,15258,429,52,Dec
6829,Leopard vs. the World | National Geographic,2012-12-14,30514,474,47,Dec
6830,Wicked Tuna New Season | | Wicked Tuna,2012-12-14,19350,67,25,Dec
6831,"Drugs in the LA Party Scene | Drugs, Inc.",2012-12-14,79943,252,72,Dec
6832,Escape From New York Event | Doomsday Preppers,2012-12-13,17980,81,36,Dec
6833,Warriors for Conservation | National Geographic,2012-12-13,42619,542,72,Dec
6834,Frogs vs. Fungus | National Geographic,2012-12-12,66349,720,77,Dec
6835,Audiences Are Wild About Meerkats! | National Geographic,2012-12-11,93526,498,46,Dec
6836,Magazine's Photos of the Year | National Geographic,2012-12-11,102316,580,47,Dec
6837,How Christmas Trees Are Made | I Didn't Know That,2012-12-11,208224,769,115,Dec
6838,Boomslang vs. Chameleon | National Geographic,2012-12-11,48064,282,51,Dec
6839,Daring Mighty Things: Curiosity Lands on Mars | Nat Geo Live,2012-12-10,73414,511,52,Dec
6840,Solar System Exploration: 50 Years and Counting | Nat Geo Live,2012-12-10,2127407,5304,422,Dec
6841,Maggot Medicine | National Geographic,2012-12-07,3217799,6600,788,Dec
6842,Leeches Cure | National Geographic,2012-12-07,3467791,10800,260,Dec
6843,Bee Therapy | National Geographic,2012-12-06,103476,600,187,Dec
6844,Cameras Then and Now | I Didn't Know That,2012-12-04,53081,401,41,Dec
6845,Kite-Skiing Canada's Northwest Passage | National Geographic,2012-12-03,72536,264,33,Dec
6846,Cheetahs on the Edge — Director's Cut | National Geographic,2012-12-03,435599,4007,250,Dec
6847,Naming the Birds of Paradise | Nat Geo Live,2012-12-03,65086,583,53,Dec
6848,Tim Laman & Ed Scholes: Birds of Paradise | Nat Geo Live,2012-12-03,1255949,7843,471,Dec
6849,Machine-Gun Birds | Nat Geo Live,2012-12-03,273751,1830,150,Dec
6850,Dancing on Knives | National Geographic,2012-12-03,45872,522,101,Dec
6851,Wicked Tuna New Season Coming Soon | Wicked Tuna,2012-12-02,14872,62,33,Dec
6852,Hell on the Highway Preview | National Geographic,2012-11-30,38048,216,58,Nov
6853,BIG CAT WEEK 2012 | National Geographic,2012-11-30,44927,124,15,Nov
6854,Cheetahs vs. Gemsbok | National Geographic,2012-11-30,108798,854,54,Nov
6855,Doomsday Prepper Tips: Glowstick Alarm | Doomsday Preppers,2012-11-29,132473,600,112,Nov
6856,Doomsday Prepper Tips: Water Filter | Doomsday Preppers,2012-11-29,120954,782,130,Nov
6857,Hope for Rivers During Drought | National Geographic,2012-11-29,7901,116,29,Nov
6858,The Monkey Festival | National Geographic,2012-11-28,45405,320,21,Nov
6859,Camera Special Effects | I Didn't Know That,2012-11-27,393033,2441,116,Nov
6860,"Mapping the Unknown, Part 1: Kenny Broad and Blue Holes | Nat Geo Live",2012-11-26,82591,696,24,Nov
6861,"Mapping the Unknown, Part 2: Adam Riess and the Expanding Universe | Nat Geo Live",2012-11-26,21255,233,42,Nov
6862,"Mapping the Unknown, Part 3: Blue Holes and Dark Energy | Nat Geo Live",2012-11-26,24110,181,47,Nov
6863,Magnificent Giant Tree: Sequoia in a Snowstorm | National Geographic,2012-11-26,5390405,14578,692,Nov
6864,Gorilla vs. Gorilla | National Geographic,2012-11-26,3285206,7154,574,Nov
6865,Finger Food with Fingers | National Geographic,2012-11-23,64786,483,230,Nov
6866,Turkeys Gone Wild | National Geographic,2012-11-22,24045,248,79,Nov
6867,125 Years of National Geographic | National Geographic,2012-11-21,23675,346,30,Nov
6868,Wild Tigers Caught on Camera | National Geographic,2012-11-21,84410,633,99,Nov
6869,Dam Good Time! | I Didn't Know That,2012-11-20,27556,161,26,Nov
6870,Octopus vs. Bird | National Geographic,2012-11-19,55497,338,71,Nov
6871,"Sky Caves of Nepal, Part 1: The Climber | Nat Geo Live",2012-11-19,214571,2136,159,Nov
6872,"Sky Caves of Nepal, Part 2: The Scientist | Nat Geo Live",2012-11-19,216479,2877,231,Nov
6873,"Sky Caves of Nepal, Part 3: The Photographer | Nat Geo Live",2012-11-19,128510,1336,92,Nov
6874,Full-Body Tattoo Taboo? | National Geographic,2012-11-16,138223,806,81,Nov
6875,Scorpion's Worst Nightmare | National Geographic,2012-11-15,194189,1512,137,Nov
6876,Doomsday Prepper Tips: Bicycle Generator | Doomsday Preppers,2012-11-15,75056,378,67,Nov
6877,Killer Whale vs. Sea Lion | National Geographic,2012-11-14,78756,535,75,Nov
6878,Border Wars New Season | National Geographic,2012-11-14,7441,24,6,Nov
6879,Border Wars New Season | National Geographic,2012-11-14,11024,46,13,Nov
6880,Border Wars New Season | National Geographic,2012-11-14,16771,42,13,Nov
6881,"Superstorm 2012 - Thursday, November 15 | National Geographic",2012-11-13,31461,144,30,Nov
6882,Tips Music Video | Doomsday Preppers,2012-11-13,90027,981,185,Nov
6883,Cheetahs - World's Fastest Animal | National Geographic,2012-11-13,358326,1530,130,Nov
6884,What's Inside a Prosthetic Leg? | I Didn't Know That,2012-11-13,447513,3421,288,Nov
6885,Season 2 Premieres Tonight! | Doomsday Preppers,2012-11-13,10215,56,17,Nov
6886,National Geographic Live! - Chris Rainier: Cultures on the Edge | Nat Geo Live,2012-11-12,155178,1294,64,Nov
6887,Diwali - Festival of Lights | National Geographic,2012-11-12,198014,2212,96,Nov
6888,Amazing Avian Evolution | Birds of Paradise,2012-11-09,52494,491,84,Nov
6889,Season 2 | Doomsday Preppers,2012-11-09,28202,69,44,Nov
6890,Baby Puffin's First Swim | National Geographic,2012-11-09,147862,802,46,Nov
6891,Inside Combat Rescue,2012-11-08,222463,1184,149,Nov
6892,SPACE DIVE | National Geographic,2012-11-08,87391,477,55,Nov
6893,Rattlesnake vs. Rat | National Geographic,2012-11-08,45347,291,46,Nov
6894,Tracker Dog Hunts Man | I Didn't Know That,2012-11-07,168052,1701,147,Nov
6895,Exclusive H.M.S. Bounty Video: Sandy Casualty's 1960 Debut | National Geographic,2012-11-06,41708,334,39,Nov
6896,Border Wars New Season | National Geographic,2012-11-05,12330,57,16,Nov
6897,Border Wars New Season | National Geographic,2012-11-05,12552,45,8,Nov
6898,Border Wars New Season | National Geographic,2012-11-05,7298,26,7,Nov
6899,Salim Al-Hassani: 1001 Inventions | Nat Geo Live,2012-11-05,204996,4709,745,Nov
6900,Fish Fight! | National Geographic,2012-11-05,31055,281,46,Nov
6901,Doomsday Prepper Tips: Steelwool Fire | Doomsday Preppers,2012-11-02,52301,273,25,Nov
6902,Doomsday Prepper Tips: Well Water | Doomsday Preppers,2012-11-02,45716,267,24,Nov
6903,Meet the 2013 Adventurers of the Year | National Geographic,2012-11-02,43866,461,46,Nov
6904,Secret Life of Head Lice | I Didn't Know That,2012-11-02,971563,2560,457,Nov
6905,Floods 101 | National Geographic,2012-11-01,131370,433,42,Nov
6906,Vampire Bats Biting People | National Geographic,2012-10-31,302080,1890,223,Oct
6907,Witches of Ghana | National Geographic,2012-10-30,489059,2537,558,Oct
6908,Hurricane Destruction | National Geographic,2012-10-29,32839,312,108,Oct
6909,Hurricanes 101 | National Geographic,2012-10-29,59072,315,62,Oct
6910,Reef People! | Tales of the Weird,2012-10-29,42013,273,62,Oct
6911,Andrew McCarthy: The Longest Way Home | Nat Geo Live,2012-10-29,39465,322,26,Oct
6912,Paragliding Above Extreme Desert Sands | National Geographic,2012-10-26,77143,606,46,Oct
6913,Emperor Penguins Speed Launch Out of the Water | National Geographic,2012-10-26,1119849,6021,233,Oct
6914,Doomsday Prepper Tips: Welding | Doomsday Preppers,2012-10-26,109452,545,82,Oct
6915,Astronauts' Gloves! | Tales of the Weird,2012-10-26,13539,100,20,Oct
6916,Baby Anaconda Survival | National Geographic,2012-10-26,48416,414,67,Oct
6917,Disposable Antlers? | National Geographic,2012-10-25,11036,129,29,Oct
6918,Deadly Mating | National Geographic,2012-10-24,49866,518,116,Oct
6919,Vampire Bats! | Tales of the Weird,2012-10-23,30638,179,27,Oct
6920,Secret Life of Dust Mites | I Didn't Know That,2012-10-23,221820,1014,245,Oct
6921,Jake Porway: Want to Save the World? There's an App for That,2012-10-22,8179,95,11,Oct
6922,Vultures Steal Hyena's Lunch | National Geographic,2012-10-22,229547,1386,105,Oct
6923,"Drugs, Inc.",2012-10-20,26153,129,48,Oct
6924,"Zebra, Horse or Neither? | National Geographic",2012-10-19,53807,548,120,Oct
6925,Season 2 | Doomsday Preppers,2012-10-18,297999,163,84,Oct
6926,Rare Seahorse Filmed for the First Time | National Geographic,2012-10-18,77223,577,90,Oct
6927,Personal Ant Army | National Geographic,2012-10-17,53901,609,75,Oct
6928,THE RAID ON OSAMA BIN LADEN | Seal Team Six,2012-10-16,101970,418,111,Oct
6929,Man Lights Himself on Fire | I Didn't Know That,2012-10-16,535948,2264,251,Oct
6930,Skydiving Falcon | National Geographic,2012-10-15,268767,2155,119,Oct
6931,Amber Case: We're Already Cyborgs | Nat Geo Live,2012-10-15,12007,114,10,Oct
6932,Life in Color | National Geographic,2012-10-12,24707,554,95,Oct
6933,Blood-Squirting Lizard | Weird Weapons,2012-10-12,70304,716,127,Oct
6934,Paper Wasp vs. Army Ant Horde | National Geographic,2012-10-11,977144,3889,357,Oct
6935,65-Foot Shark | National Geographic,2012-10-10,36911,391,86,Oct
6936,"Drugs, Inc.",2012-10-09,103861,141,50,Oct
6937,Building a Mountain Bike | I Didn't Know That,2012-10-09,27983,153,28,Oct
6938,100-Pound Baby | National Geographic,2012-10-08,17808,264,33,Oct
6939,Guillermo de Anda: Caves of the Maya Dead | Nat Geo Live,2012-10-08,71966,919,49,Oct
6940,THE RAID ON OSAMA BIN LADEN | Seal Team Six,2012-10-05,4858657,18114,1606,Oct
6941,Strange Sunfish and Hope for the Ocean | National Geographic,2012-10-05,488222,4766,362,Oct
6942,Falcon Midair Attack | National Geographic,2012-10-04,44741,476,69,Oct
6943,Secret Life of Fleas | I Didn't Know That,2012-10-02,152407,562,76,Oct
6944,Cabbin Stabbin' | Alaska State Troopers,2012-10-01,91870,607,131,Oct
6945,Osvel Hinojosa Huerta: Bringing Water Back to the River | Nat Geo Live,2012-10-01,10482,78,13,Oct
6946,Dangerous Deer Ticks | National Geographic,2012-10-01,98384,398,89,Oct
6947,Hyenas Fight Leopard for Kill | National Geographic,2012-09-28,387299,771,170,Sep
6948,Chasing Mavericks Frosty Trailer | National Geographic,2012-09-27,20912,123,25,Sep
6949,Loggerhead vs. Lobster | National Geographic,2012-09-27,179421,813,109,Sep
6950,"""Flying Devils"" Terrorize Coast | National Geographic",2012-09-26,49522,359,54,Sep
6951,Longbow Firepower | I Didn't Know That,2012-09-25,438241,1629,315,Sep
6952,Weird Fish Marine Reserve | National Geographic,2012-09-25,82032,431,46,Sep
6953,Meave Leakey: Piecing Together Human Ancestors | Nat Geo Live,2012-09-24,37264,420,34,Sep
6954,Autumn Leaf Hoppers | National Geographic,2012-09-24,17921,154,37,Sep
6955,Equinoxes | National Geographic,2012-09-21,690417,3836,301,Sep
6956,"Elephants in Crisis — National Geographic Magazine, October 2012 | National Geographic",2012-09-20,47483,322,78,Sep
6957,"Bird ""Flies"" Underwater | National Geographic",2012-09-20,50797,557,74,Sep
6958,"Angry Birds: Fed up, Feathered, and Furious | National Geographic",2012-09-19,38650,416,62,Sep
6959,Praying Mantis vs. Grasshopper | National Geographic,2012-09-19,204455,948,112,Sep
6960,Roller Coaster Testing | I Didn't Know That,2012-09-18,442466,2179,353,Sep
6961,Chameleon Babies: Home Alone | National Geographic,2012-09-17,45654,593,75,Sep
6962,Iain Couzin: Lessons from a Cannibal Plague | Nat Geo Live,2012-09-17,56058,442,34,Sep
6963,Harris's Hawks vs. Jackrabbit | National Geographic,2012-09-14,68119,580,66,Sep
6964,Rescuing the Endangered Cape Parrot | National Geographic,2012-09-13,26927,588,103,Sep
6965,More Dangerous Than Space | Alien Deep,2012-09-12,55935,282,39,Sep
6966,Car in the Coop | Abandoned,2012-09-12,16062,66,27,Sep
6967,Prison Video Date | Hard Time,2012-09-12,13226,67,26,Sep
6968,Hippo Licks Croc | National Geographic,2012-09-12,198495,1054,163,Sep
6969,A Place of Remembrance | National Geographic,2012-09-11,11604,310,139,Sep
6970,Water Rockets | I Didn't Know That,2012-09-10,74176,518,58,Sep
6971,Joyce Poole: The Elephant Network | Nat Geo Live,2012-09-10,70663,460,17,Sep
6972,Welcome to Stingray City | National Geographic,2012-09-07,61025,468,94,Sep
6973,Call from Flight 11 | National Geographic,2012-09-07,1770728,9982,1313,Sep
6974,Costa Rica: A Little Piece of Paradise | National Geographic,2012-09-06,273755,1736,173,Sep
6975,A Heroic Death | National Geographic,2012-09-06,211939,2329,406,Sep
6976,Croc vs. Wildebeest & Gazelle | National Geographic,2012-09-05,63040,371,65,Sep
6977,"A Reading by J. Patrick Lewis from ""Animal Poetry"" | National Geographic",2012-09-05,24958,131,11,Sep
6978,Meeting the Boss | National Geographic,2012-09-04,11245,38,18,Sep
6979,Gas Tank Stash | National Geographic,2012-09-04,8855657,37203,1658,Sep
6980,Cracking Open a Safe | I Didn't Know That,2012-09-04,453378,2084,204,Sep
6981,Patrick Meier: Crisis Mapping | Nat Geo Live,2012-09-03,19940,190,25,Sep
6982,Meet the World's Biggest Mammal | National Geographic,2012-08-31,146976,895,113,Aug
6983,Are You Smarter Than a Chimp? | National Geographic,2012-08-30,95235,846,217,Aug
6984,Omega 3 Fatty Acids: What They Are and Why You Need Them | National Geographic,2012-08-29,90516,1093,124,Aug
6985,Hurricane Katrina Day by Day | National Geographic,2012-08-29,6505105,35771,4920,Aug
6986,Doomed New Orleans: Hurricane Katrina | National Geographic,2012-08-29,642759,3104,275,Aug
6987,Breaking into the Sactuary | Abandoned,2012-08-29,9028,39,38,Aug
6988,DUI Arrest | National Geographic,2012-08-29,127488,385,166,Aug
6989,Stormy Weather | National Geographic,2012-08-29,36925,232,28,Aug
6990,Sailor's Binoculars | America's Lost Treasures,2012-08-29,18084,80,21,Aug
6991,Smoke Out | Border Wars,2012-08-28,3745602,14009,503,Aug
6992,Nervous Breakdown | National Geographic,2012-08-28,120123,762,160,Aug
6993,Making Vehicles Explode | I Didn't Know That,2012-08-28,146318,1373,98,Aug
6994,How to Survive a Grizzly Attack | National Geographic,2012-08-27,274292,1773,620,Aug
6995,Barrington Irving: Teaching from the Skies | Nat Geo Live,2012-08-27,40637,481,41,Aug
6996,Rubber Robot Can Change Colors | National Geographic,2012-08-24,21513,375,127,Aug
6997,Hurricanes 101 | National Geographic,2012-08-23,77527,457,72,Aug
6998,Abandoned [PROMO] | National Geographic,2012-08-23,6839,32,14,Aug
6999,Killer Housecats | National Geographic,2012-08-22,68327,584,200,Aug
7000,Transgender Marriage | National Geographic,2012-08-21,306076,821,401,Aug
7001,Fence Jumpers | National Geographic,2012-08-21,1065579,3615,218,Aug
7002,Duct Tape Boots | Abandoned,2012-08-21,27559,51,52,Aug
7003,Food Tasters | I Didn't Know That,2012-08-21,184932,863,102,Aug
7004,Islam Conversion | National Geographic,2012-08-20,250032,1830,2519,Aug
7005,Whale of a Meal | National Geographic,2012-08-20,33912,259,51,Aug
7006,Jason Clay: The Power of Connection | Nat Geo Live,2012-08-20,14240,108,15,Aug
7007,Bull Sharks | National Geographic,2012-08-17,378498,2064,252,Aug
7008,Private Sperm Donor | National Geographic,2012-08-17,413349,987,336,Aug
7009,Shark Attack! | National Geographic,2012-08-16,3042520,3939,924,Aug
7010,UFO Court: Mexico City | National Geographic,2012-08-16,98063,380,156,Aug
7011,Mapping the Oceans | National Geographic,2012-08-15,36129,302,21,Aug
7012,Yemeni Youth | National Geographic,2012-08-15,15780,239,66,Aug
7013,Shark vs. Octopus | National Geographic,2012-08-15,915654,2026,398,Aug
7014,Replying to the Wow Signal | National Geographic,2012-08-15,108134,1025,365,Aug
7015,Infrared Camera: Refrigerator | I Didn't Know That,2012-08-14,72691,294,50,Aug
7016,Scrimshaw Treasure Map | America's Lost Treasures,2012-08-14,25379,54,16,Aug
7017,Venezuelan Prison Life | National Geographic,2012-08-13,81407,340,94,Aug
7018,Gypsy Court | National Geographic,2012-08-13,12326,53,33,Aug
7019,Sky Crane | National Geographic,2012-08-13,185210,2056,345,Aug
7020,5000 Awesome Facts About Everything | National Geographic,2012-08-13,49635,294,50,Aug
7021,Walking with Giants: How the Easter Island Moai Moved | Nat Geo Live,2012-08-13,850291,7906,1029,Aug
7022,Terry Hunt and Carl Lipo: The Statues That Walked | Nat Geo Live,2012-08-13,121545,752,65,Aug
7023,Great White Sharks | National Geographic,2012-08-13,73363,288,49,Aug
7024,Abandoned [PROMO] | National Geographic,2012-08-09,244720,87,39,Aug
7025,Eagle vs. Sea Snake | National Geographic,2012-08-09,2052069,2635,225,Aug
7026,Cobra vs. Rat Snake | National Geographic,2012-08-08,366565,1500,140,Aug
7027,Mutton Busters | American Colony: Meet the Hutterites,2012-08-07,37901,127,63,Aug
7028,Wesley Gives a Tour | American Colony: Meet the Hutterites,2012-08-07,28536,88,23,Aug
7029,College for Claudia? | American Colony: Meet the Hutterites,2012-08-07,26307,94,34,Aug
7030,House Made of Steel | I Didn't Know That,2012-08-07,40434,355,56,Aug
7031,Mars Curiosity Rover Landing a Success — NASA Jubilant | National Geographic,2012-08-06,21667,405,83,Aug
7032,Lucy Cooke: Saving the Creeps | Nat Geo Live,2012-08-06,25686,298,29,Aug
7033,Fishing Spider vs. Frog | National Geographic,2012-08-06,33173,283,79,Aug
7034,Unexpected Checkpoint | National Geographic,2012-08-06,71456,396,60,Aug
7035,Alien Baby Farm Teaser | National Geographic,2012-08-06,9560,65,37,Aug
7036,Sleep Paralysis | National Geographic,2012-08-06,1018110,13610,4051,Aug
7037,Cash Smuggling | National Geographic,2012-08-06,12738240,59720,3192,Aug
7038,Full Moon Blood-Suckers | National Geographic,2012-08-03,24811,319,78,Aug
7039,Lives of Lions | National Geographic,2012-08-02,189619,674,68,Aug
7040,Cincinnati Zoo Cheetah Sets New World Speed Record in 100 Meter Run | National Geographic,2012-08-02,750445,1919,310,Aug
7041,Bending Steel with Your Neck | I Didn't Know That,2012-08-01,75442,373,82,Aug
7042,"Mars Rover's ""Seven Minutes of Terror"" | National Geographic",2012-07-31,66315,587,138,Jul
7043,Daniel Raven-Ellison: Guerrilla Geography | Nat Geo Live,2012-07-30,29452,167,25,Jul
7044,Meet the Scorpion Queen | National Geographic,2012-07-30,636376,6048,272,Jul
7045,Animal Summer Games: Tadpole Relay | National Geographic,2012-07-27,32763,205,33,Jul
7046,Extreme House Cleaning | National Geographic,2012-07-27,412095,2414,237,Jul
7047,Brazilian Alien Sighting | National Geographic,2012-07-26,1631215,11471,1963,Jul
7048,Plantation Tokens | America's Lost Treasures,2012-07-26,7640,35,10,Jul
7049,Hasidic Smuggling Ring | National Geographic,2012-07-26,31937,187,53,Jul
7050,Train Stowaway | National Geographic,2012-07-26,1262212,6630,436,Jul
7051,Animal Summer Games: Wildebeest Survival Race | National Geographic,2012-07-26,110032,187,32,Jul
7052,Four Wheeler Race | American Colony: Meet the Hutterites,2012-07-25,36301,82,62,Jul
7053,Animal Summer Games: Eagles Fight in Midair | National Geographic,2012-07-25,27185,197,20,Jul
7054,Astronaut Believer | Chasing UFOs,2012-07-25,48890,424,80,Jul
7055,Balloon Infatuation | National Geographic,2012-07-24,507719,1700,985,Jul
7056,Brown Heroin SUV | Border Wars,2012-07-24,4764688,22332,918,Jul
7057,Egyptian Prison | National Geographic,2012-07-24,52750,212,77,Jul
7058,The London Tube | I Didn't Know That,2012-07-24,735439,2763,256,Jul
7059,Pine Ridge Reservation Residents Try Out Magazine's Cover | National Geographic,2012-07-23,11937,169,24,Jul
7060,Snow Leopards Tagged in Afghanistan — A First | National Geographic,2012-07-23,59858,686,95,Jul
7061,Corey Jaskolski: Creating New Tools for Exploration | Nat Geo Live,2012-07-23,16342,188,17,Jul
7062,Fishing Bat vs. Catfish | National Geographic,2012-07-20,117595,1036,101,Jul
7063,Snowmobiling with Bertha | American Colony: Meet the Hutterites,2012-07-19,21149,77,17,Jul
7064,Vampire Bat vs. Wrinkle Bat | National Geographic,2012-07-19,26926,306,33,Jul
7065,Valentine's Day Meth | Wild Justice,2012-07-19,611937,2778,179,Jul
7066,Smoking the Supply | Locked Up Abroad,2012-07-19,2427695,14578,902,Jul
7067,Behind the Scenes on the Taboo Set | National Geographic,2012-07-18,25493,174,53,Jul
7068,Montana Weather | American Colony: Meet the Hutterites,2012-07-18,11933,35,23,Jul
7069,A Mother Shunned | American Colony: Meet the Hutterites,2012-07-18,59244,190,121,Jul
7070,Growing up in the Colony | American Colony: Meet the Hutterites,2012-07-18,91340,395,79,Jul
7071,A Pig for the Party | American Colony: Meet the Hutterites,2012-07-18,49396,144,60,Jul
7072,Learning to Work | American Colony: Meet the Hutterites,2012-07-18,18643,58,21,Jul
7073,Hutterite Clothing | American Colony: Meet the Hutterites,2012-07-18,62039,175,63,Jul
7074,National Geographic Society Underwater Hangout | National Geographic,2012-07-18,3636,40,6,Jul
7075,The Three Sects | American Colony: Meet the Hutterites,2012-07-18,35028,174,38,Jul
7076,Hutterite Weddings | American Colony: Meet the Hutterites,2012-07-18,27496,90,17,Jul
7077,Wheel of Death | American Colony: Meet the Hutterites,2012-07-18,18136,49,55,Jul
7078,Food Traditions | American Colony: Meet the Hutterites,2012-07-18,34792,117,37,Jul
7079,Colony Kitchen | American Colony: Meet the Hutterites,2012-07-18,13532,34,8,Jul
7080,Hunting | American Colony: Meet the Hutterites,2012-07-18,27516,89,48,Jul
7081,Fruitless Hunt | American Colony: Meet the Hutterites,2012-07-18,19307,44,22,Jul
7082,Elders Meeting | American Colony: Meet the Hutterites,2012-07-18,40622,86,82,Jul
7083,Wesley Gets a Date | American Colony: Meet the Hutterites,2012-07-18,24786,61,23,Jul
7084,Bed Building Blunder | American Colony: Meet the Hutterites,2012-07-18,32514,66,9,Jul
7085,A Healthy Supper | American Colony: Meet the Hutterites,2012-07-18,35600,117,58,Jul
7086,Scandalous Dress | American Colony: Meet the Hutterites,2012-07-18,119538,318,150,Jul
7087,Clinton Gets Arrested | American Colony: Meet the Hutterites,2012-07-18,31939,80,44,Jul
7088,Ugly Modeling Agency | National Geographic,2012-07-18,511621,1953,400,Jul
7089,Spider Kills Bat | National Geographic,2012-07-18,61751,433,75,Jul
7090,The Graphophone | America's Lost Treasures,2012-07-17,11984,62,43,Jul
7091,Microwave Oven | I Didn't Know That,2012-07-17,54805,330,53,Jul
7092,Building a Manatee Boat Alarm | National Geographic,2012-07-16,11784,242,61,Jul
7093,Truckload of Ammo | National Geographic,2012-07-16,16265982,102511,5036,Jul
7094,Joel Sartore: The Snake Show | Nat Geo Live,2012-07-16,31605,111,34,Jul
7095,Joel Sartore: Capturing Endangered Species | Nat Geo Live,2012-07-16,132152,958,59,Jul
7096,Weird Water-Holding Frogs | National Geographic,2012-07-13,51831,448,70,Jul
7097,Being Superman | Taboo: Extreme Collectors,2012-07-13,682088,4770,1066,Jul
7098,Stash House Bust | Border Wars,2012-07-12,753040,3758,311,Jul
7099,Bizarre Blind Cave Creatures | National Geographic,2012-07-12,29325,275,52,Jul
7100,Giant Swarm of Jellyfish | National Geographic,2012-07-11,55793,498,92,Jul
7101,Classic Guns | America's Lost Treasures,2012-07-11,13631,101,23,Jul
7102,Liquid Metal Tornadoes | National Geographic,2012-07-11,19574,173,82,Jul
7103,How Rockets Work | I Didn't Know That,2012-07-10,167568,878,100,Jul
7104,Stories of Exploration and Discovery | Nat Geo Live,2012-07-09,25266,100,13,Jul
7105,Ryder Scales a Tree | Chasing UFOs,2012-07-09,5016,32,60,Jul
7106,Man-of-War: Killer Colony | National Geographic,2012-07-09,57412,427,68,Jul
7107,Greasy Cocaine | National Geographic,2012-07-06,21889735,141526,8286,Jul
7108,Extreme Eats: Funky Fruit | National Geographic,2012-07-06,83965,357,229,Jul
7109,Extreme Eats: Bats | National Geographic,2012-07-05,1392301,2884,1069,Jul
7110,Celebrity Poo | Taboo: Extreme Collectors,2012-07-05,76519,227,102,Jul
7111,161 Under One Roof | National Geographic,2012-07-04,80668,484,211,Jul
7112,Extreme Eats: Bugs | National Geographic,2012-07-04,244313,703,222,Jul
7113,Thom Beers on the State of Reality TV | National Geographic,2012-07-03,8665,24,27,Jul
7114,Fireworks | I Didn't Know That,2012-07-03,59626,343,45,Jul
7115,UFO Over Phoenix? | Chasing UFOs,2012-07-03,42092,284,89,Jul
7116,Super Collectors | Comic Store Heroes,2012-07-03,130679,1652,208,Jul
7117,The Dandy Warhols Wow! Reply | Chasing UFOs,2012-07-02,4731,19,22,Jul
7118,American Gypsies | National Geographic,2012-07-02,270937,207,724,Jul
7119,Underwater Robot | Nat Geo Live,2012-07-02,52426,300,28,Jul
7120,"It's a Bird, It's a Plane ... It's a Colugo? | Nat Geo Live",2012-07-02,674548,5012,437,Jul
7121,Exotic Animal Bust | Wild Justice,2012-07-02,51957,167,23,Jul
7122,Gadgets and Gizmos: Inside the Nat Geo Tech Lab | Nat Geo Live,2012-07-02,50040,306,18,Jul
7123,Kangaroo Birth | National Geographic,2012-07-02,7083289,10020,763,Jul
7124,Ben McGee's Wow! Reply | National Geographic,2012-06-29,12890,27,31,Jun
